ts_us,iface,length,payload_len,direction,eth_type,src_mac,dst_mac,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,tcp_flags,flow_key,payload_sample
1760903523673223,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523673283,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,722a7910312ab2c56da5c7b0c7a7f7b0d45982c7b6f6f290c94996427ba711fc
1760903523673294,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523673448,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,2a6a66d4e066f621b848b863ea7d7dc2348392197c8101f89dda26835e0ac6a6
1760903523673455,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523673534,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,05152fbc86433c977fa5e804c8e8597142304427df58f2c6ff88eff9f6ef8ff5
1760903523673654,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,ffe120cc2b33dced6f7fcfd82ff97dbb9bf3cecda4fce8bff074d77c34015c05
1760903523673659,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523673777,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,2d93e8e0cc5e68c1a961807eec2583f4408b1b04b509cf8e7a1a58817321553e
1760903523673899,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,8c355935c677f019b317db4664db9c59e47977bdbc4244c08eeb8141ebf38034
1760903523673905,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674024,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a3831c066ff39bd4a1adf92cd692b8a3f347b029b5485f21ce644a02be33652e
1760903523674146,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,39ad6336782fa0010c97de8136f585782d883e91ad590f7146866313725d6325
1760903523674153,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674269,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,fa17489ab2b269cca2ff2248c507e120e0d9a32c40aa579415758897aa2576d5
1760903523674274,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674391,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,2fc50ef955eca8fdb5c6ea58ad4e3b0a9ecf5ad55fcb1d3b32ea5b646133f02a
1760903523674398,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674514,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,cdbc74abaa245a0b717aa49fa4a4d0367961c99f598f386fa147a956e3fc4979
1760903523674638,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,2d1b279f162d0908af72491f67c334e7eba4794ad6447a6132df4acf3f6e9830
1760903523674654,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674760,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,296614fb97b1d8b3163167645abe4aae439177ef865cbca6c1e9d0ad19cb6569
1760903523674768,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523674908,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,3d8b44474182d028d32434c42673504ea9d2204695dca53b30b11da45a63de56
1760903523674915,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675008,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,49590677f94fd72662b7f267581a8d218e66072e0e5a54ba300f3d7b8e619558
1760903523675016,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675147,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,6ea4d7bc8165e7cc74939747b87c60754805e62da2613a2eaf840b6409ef6097
1760903523675154,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675254,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,81a60c2bd0dd23cadf9afe23f54697868a36a0a05be8a35c4b8ba6e301b5a93f
1760903523675260,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675378,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,d233a21d639a158916da80ea387b6d532d277ada573298522d3764c1140880ce
1760903523675386,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675502,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,b636396de64d7b6b8be0581fe6c7079a93c5cb6a9c897c1e160bbaa833063541
1760903523675624,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,ff8222b2c883d6f5caa1ea63a34959f2f82da7a1b3b4aa16ced9f95ac357ec84
1760903523675631,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675747,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,83478d56b6f46b23396811513bf4263317ad3cb6ca1178fe0b6e3c1dc0fd8c26
1760903523675753,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675840,Ethernet,1170,1116,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,fb1241077041502fd838ac58ddbe729f281ca1af799d7a0e7835c7fddd08fa79
1760903523675848,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523675970,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,745ae959345b0cc76508c006d5fa3e37bf68f1ceb8abc77cb6297b6e1327340f
1760903523676090,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,53433b2e05c873bc800f9b88f31f32b5143f55ce9b6610982a93dd4b9adb550b
1760903523676096,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523676211,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a2c3fc4867a681ff3225c4cc37c972f49c1262c7856a6d405e38248eea9cbfe4
1760903523676334,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,468ee9246ebb7f63601d6575f4ed9969d25237832481263c2619a431765a9298
1760903523676338,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523676457,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,112bd41f4a9bcfb226a15eafb873d8d007ff5e0fee61670d8c903df662d7e9eb
1760903523676611,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,98baff530d12e7087e9bd06911e8f43df46fca259a32bfaf6410acd1314eb7d5
1760903523676630,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523676703,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,4aa1bb886eddce038c2a04a4fc3bc55fbfcc25b623df443468330a8db6e7c506
1760903523677197,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,8a52b89461eed7be7ac3e08ea0164187515a81a0a019be473edf1fb61010bad0
1760903523677197,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,efa88c0493100c0043966ae1643b37e3081495af7ff253c957fb413527f216d3
1760903523677197,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,483fd9b004ad3943ee7584849c4aea9d6eb9771f318d860ddda9ce25ea0e2b1e
1760903523677197,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,6907b94befcc22044e8736315a7fd3c531a2aef92b0d5918c0321e472afb3220
1760903523677215,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677359,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,6fe1736cceecddf3fff54f846457a66b1e26f517ec8597b752c9bed51a4098f4
1760903523677372,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677457,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,3699a2b96f368d58c93beffec45a351d2b4c9fd6870e7dc058e4b7004765e77c
1760903523677468,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677564,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,55afcac144cb1a8c54e3696ba265818b91cba2039d467359642eacf4f93bd959
1760903523677569,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677687,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,d3130be394ae46993776bcc20cce80d0117bc512fa4ad345b2262407c6a03ffb
1760903523677693,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677815,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,4d74a433f6b2fb4eb1a9660dc63332c9b56bbcc0df3613078df8286de5b882c8
1760903523677820,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523677933,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,f4702c514946179f067b71d980dffbd30a2a018ce3dd8c67ae2a7f7663a67586
1760903523678058,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a95532ddf95e508f3a7df12104995515588585ca1581f28b2c42c08480f0499e
1760903523678066,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523678180,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,c0cac9409b1e8118e43266e5800e3cc6fbfe68c85b4bb79b288bdca0977a918f
1760903523678303,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,25ccf8401d0d9dce46e90f7ac0afd91ec6832c0d1a85c4a1a0d639d0f8fab12d
1760903523678307,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523678426,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a5c0efc176af7f3bd3dc446f6323a86572acc87dd121d00d266890655392eccd
1760903523678550,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,ecec901f9b8b111f419646b4ac6c231df305ba0534eb39527e5c61e6429fe688
1760903523678559,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523678672,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,935b1516351b8d63e118c70d10ea14702236478608d0cbc5ff3f420c62289a46
1760903523678810,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,02768e479551fa7df8fab9d8a60f1c5e0cddd273767d817590f44782e0beee3c
1760903523678817,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523678918,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,bb7b166123bee75c4b9ef6357ea28e8a49d33f8cbd6fb37eae06370569d246bb
1760903523679003,Ethernet,1061,1007,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,db2baf9f6a6696b5ce1ee172f27bfaa0e30bb39796d28c10e2b39db5fb6c7682
1760903523679010,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523679160,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,5ea10a837fae2e3d240a195b08f8a4d01998151b631ffe42b3c346b56bf53b37
1760903523679283,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,02939ebd16e41b0650ee44b54dfaac58267f5eafd70ddde48f60ace8cbc22776
1760903523679288,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523679405,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,52c73d79f55fb126bb3cf39a4d1c02dbc09a9b43e6f4f1028249ad26afd53452
1760903523685732,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903523685826,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903523685921,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903523699169,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,554a6dac2bbf8d22a496152c4c1ff318a0ab154def8df6d31aa08c21e0474708
1760903523699229,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523699246,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,607685b0267b4a80a5a71c31d7a0dbfcf3567debb94b49c3d647e0c79b6f9838
1760903523699257,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523700257,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a22c6acc0d0e9bb059adc917357451d825a1cb2a9f22ec155cdef88fd8ff4064
1760903523700270,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523700362,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,356f1d4ffff3efb9fc53a09df2976cef4f2169b95b1a45e8cf74eda20aca3c76
1760903523700485,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,41f7c9936fd8f3cbc163fb680b88bf731e5ce2584de364a63b56963b2f65f255
1760903523700489,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523700608,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,48020d7c9342433c2cd4bc1848032df4260196fef0a24cda7566246181ed8999
1760903523700731,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,9b029c8dfeae69f1889b181848d4eebdc3fe4c6eabcd523b6498accee2e8deb8
1760903523700736,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
